AAA,progname,nmon
AAA,command,/usr/local/bin/nmon -f -t -F /var/log/nmon/kc2prapkc01_20161114_nmon.csv 
AAA,version,14i
AAA,disks_per_line,150
BBBP,340,/proc/stat,"intr 2735522964 34580 108 0 18 18 0 0 0 621 0 0 0 296 0 0 98 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31426742 425359459 313170125 39473929 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
BBBP,341,/proc/stat,"ctxt 2892158579"
BBBP,342,/proc/stat,"btime 1468804132"
BBBP,343,/proc/stat,"processes 9438322"
BBBP,344,/proc/stat,"procs_running 1"
BBBP,345,/proc/stat,"procs_blocked 0"
BBBP,346,/proc/stat,"softirq 2701350358 0 822577438 4923483 779424673 29382003 0 104 177244927 5631069 882166661"
BBBP,347,/proc/version
BBBP,348,/proc/version,"Linux version 2.6.32-131.0.15.el6.x86_64 (mockbuild@x86-007.build.bos.redhat.com) (gcc version 4.4.4 20100726 (Red Hat 4.4.4-13) (GCC) ) #1 SMP Tue May 10 15:42:40 EDT 2011"
BBBP,349,/proc/net/dev
BBBP,350,/proc/net/dev,"Inter-|   Receive                                                |  Transmit"
BBBP,351,/proc/net/dev," face |bytes    packets errs drop fifo frame compressed multicast|bytes    packets errs drop fifo colls carrier compressed"
BBBP,352,/proc/net/dev,"    lo:10276111978 3235128    0    0    0     0          0         0 10276111978 3235128    0    0    0     0       0          0"
BBBP,353,/proc/net/dev,"  eth0:141583000478 239084233    0    0    0     0          0         0 176969863553 224612407    0    0    0     0       0          0"
BBBP,354,/proc/net/dev,"  eth1:39782158379 173245305    0    0    0     0          0         0 122033830861 179994067    0    0    0     0       0          0"
BBBP,355,/proc/net/dev,"  eth2:3880665456 40789355    0    0    0     0          0         0 9977540299 1848629    0    0    0     0       0          0"
BBBP,356,/proc/diskinfo
BBBP,357,/proc/diskstats
BBBP,358,/proc/diskstats,"   1       0 ram0 0 0 0 0 0 0 0 0 0 0 0"
BBBP,359,/proc/diskstats,"   1       1 ram1 0 0 0 0 0 0 0 0 0 0 0"
BBBP,360,/proc/diskstats,"   1       2 ram2 0 0 0 0 0 0 0 0 0 0 0"
BBBP,361,/proc/diskstats,"   1       3 ram3 0 0 0 0 0 0 0 0 0 0 0"
BBBP,362,/proc/diskstats,"   1       4 ram4 0 0 0 0 0 0 0 0 0 0 0"
BBBP,363,/proc/diskstats,"   1       5 ram5 0 0 0 0 0 0 0 0 0 0 0"
BBBP,364,/proc/diskstats,"   1       6 ram6 0 0 0 0 0 0 0 0 0 0 0"
BBBP,365,/proc/diskstats,"   1       7 ram7 0 0 0 0 0 0 0 0 0 0 0"
BBBP,366,/proc/diskstats,"   1       8 ram8 0 0 0 0 0 0 0 0 0 0 0"
BBBP,367,/proc/diskstats,"   1       9 ram9 0 0 0 0 0 0 0 0 0 0 0"
BBBP,368,/proc/diskstats,"   1      10 ram10 0 0 0 0 0 0 0 0 0 0 0"
BBBP,369,/proc/diskstats,"   1      11 ram11 0 0 0 0 0 0 0 0 0 0 0"
BBBP,370,/proc/diskstats,"   1      12 ram12 0 0 0 0 0 0 0 0 0 0 0"
BBBP,371,/proc/diskstats,"   1      13 ram13 0 0 0 0 0 0 0 0 0 0 0"
BBBP,372,/proc/diskstats,"   1      14 ram14 0 0 0 0 0 0 0 0 0 0 0"
BBBP,373,/proc/diskstats,"   1      15 ram15 0 0 0 0 0 0 0 0 0 0 0"
BBBP,374,/proc/diskstats,"   7       0 loop0 0 0 0 0 0 0 0 0 0 0 0"
BBBP,375,/proc/diskstats,"   7       1 loop1 0 0 0 0 0 0 0 0 0 0 0"
BBBP,376,/proc/diskstats,"   7       2 loop2 0 0 0 0 0 0 0 0 0 0 0"
BBBP,377,/proc/diskstats,"   7       3 loop3 0 0 0 0 0 0 0 0 0 0 0"
BBBP,378,/proc/diskstats,"   7       4 loop4 0 0 0 0 0 0 0 0 0 0 0"
BBBP,379,/proc/diskstats,"   7       5 loop5 0 0 0 0 0 0 0 0 0 0 0"
BBBP,380,/proc/diskstats,"   7       6 loop6 0 0 0 0 0 0 0 0 0 0 0"
BBBP,381,/proc/diskstats,"   7       7 loop7 0 0 0 0 0 0 0 0 0 0 0"
BBBP,382,/proc/diskstats,"  11       0 sr0 0 0 0 0 0 0 0 0 0 0 0"
BBBP,383,/proc/diskstats,"   8       0 sda 413585 88423 62389362 1719280 30317828 3393571 269687204 71790887 0 32840931 73501289"
BBBP,384,/proc/diskstats,"   8       1 sda1 886 284 21290 890 767 149 1844 3312 0 2530 4201"
BBBP,385,/proc/diskstats,"   8       2 sda2 412548 88139 62366864 1718240 30317061 3393422 269685360 71787575 0 32839435 73496925"
BBBP,386,/proc/diskstats,"   8      16 sdb 124537 123983 7985038 257316 11124087 4789238 127323128 40614042 0 11208350 40860463"
BBBP,387,/proc/diskstats,"   8      64 sde 5402 2666 64544 400 0 0 0 0 0 391 391"
BBBP,388,/proc/diskstats,"   8      48 sdd 4079 1749 46618 4439 1844 133661 1084608 660696 0 10505 665470"
BBBP,389,/proc/diskstats,"   8      32 sdc 3910 2666 58184 3504 0 0 0 0 0 3484 3499"
BBBP,390,/proc/diskstats,"   8      80 sdf 4521 2666 57496 310 0 0 0 0 0 300 300"
BBBP,391,/proc/diskstats,"   8      96 sdg 4521 2666 57496 324 0 0 0 0 0 319 319"
BBBP,392,/proc/diskstats," 253       0 dm-0 257752 0 4024946 1026400 22525577 0 180156576 61510907 0 18456929 62556657"
BBBP,393,/proc/diskstats," 253       1 dm-1 1677 0 13416 2543 34 0 0 0 0 1195 2543"
BBBP,394,/proc/diskstats," 253       2 dm-2 3175 0 25394 9113 135613 0 1084608 81959510 0 9077 81968623"
BBBP,395,/proc/diskstats," 253       3 dm-3 149005 0 7161282 580595 15884624 0 127076696 1387373981 0 11177400 1387988714"
BBBP,396,/proc/diskstats," 253       4 dm-4 30777 0 264402 102852 17378 0 138728 108764 0 17841 211617"
BBBP,397,/proc/diskstats," 253       5 dm-5 66519 0 532146 186129 13500 0 107704 83424 0 38302 269553"
BBBP,398,/proc/diskstats," 253       6 dm-6 4332 0 61530 30793 6205148 0 49640880 30038075 0 10959087 30068775"
BBBP,399,/proc/diskstats," 253       7 dm-7 7105 0 571938 51377 147139 0 1176816 6885218 0 42324 6936599"
BBBP,400,/proc/diskstats," 253       8 dm-8 229938 0 57674410 1537170 4839751 0 38711088 127661300 0 4624931 129211570"
BBBP,401,/sbin/multipath
BBBP,402,/dev/mapper
BBBP,403,/dev/mapper,"total 0"
BBBP,404,/dev/mapper,"lrwxrwxrwx. 1 root root      7 Jul 17 21:11 appvg-kcustomslv -> ../dm-3"
BBBP,405,/dev/mapper,"lrwxrwxrwx. 1 root root      7 Jul 17 21:11 appvg-orcllv -> ../dm-4"
BBBP,406,/dev/mapper,"lrwxrwxrwx. 1 root root      7 Jul 17 21:11 appvg-swlv -> ../dm-5"
BBBP,407,/dev/mapper,"crw-rw----. 1 root root 10, 58 Jul 17 21:11 control"
BBBP,408,/dev/mapper,"lrwxrwxrwx. 1 root root      7 Jul 17 21:11 kcdatavg-kcdatalv -> ../dm-2"
BBBP,409,/dev/mapper,"lrwxrwxrwx. 1 root root      7 Jul 17 21:11 rootvg-homelv -> ../dm-7"
BBBP,410,/dev/mapper,"lrwxrwxrwx. 1 root root      7 Jul 17 21:11 rootvg-slashlv -> ../dm-0"
BBBP,411,/dev/mapper,"lrwxrwxrwx. 1 root root      7 Jul 17 21:11 rootvg-swaplv -> ../dm-1"
BBBP,412,/dev/mapper,"lrwxrwxrwx. 1 root root      7 Jul 17 21:11 rootvg-tmplv -> ../dm-6"
BBBP,413,/dev/mapper,"lrwxrwxrwx. 1 root root      7 Jul 17 21:11 rootvg-varlv -> ../dm-8"
BBBP,414,/dev/mpath
BBBP,415,/dev/dm-*
BBBP,416,/dev/dm-*,"brw-rw----. 1 root disk 253, 0 Jul 17 21:11 /dev/dm-0"
BBBP,417,/dev/dm-*,"brw-rw----. 1 root disk 253, 1 Jul 17 21:11 /dev/dm-1"
BBBP,418,/dev/dm-*,"brw-rw----. 1 root disk 253, 2 Jul 17 21:11 /dev/dm-2"
BBBP,419,/dev/dm-*,"brw-rw----. 1 root disk 253, 3 Jul 17 21:11 /dev/dm-3"
BBBP,420,/dev/dm-*,"brw-rw----. 1 root disk 253, 4 Jul 17 21:11 /dev/dm-4"
BBBP,421,/dev/dm-*,"brw-rw----. 1 root disk 253, 5 Jul 17 21:11 /dev/dm-5"
BBBP,422,/dev/dm-*,"brw-rw----. 1 root disk 253, 6 Jul 17 21:11 /dev/dm-6"
BBBP,423,/dev/dm-*,"brw-rw----. 1 root disk 253, 7 Jul 17 21:11 /dev/dm-7"
BBBP,424,/dev/dm-*,"brw-rw----. 1 root disk 253, 8 Jul 17 21:11 /dev/dm-8"
BBBP,425,/dev/md*
BBBP,426,/dev/sd*
BBBP,427,/dev/sd*,"brw-rw----. 1 root disk 8,  0 Nov 13 01:00 /dev/sda"
BBBP,428,/dev/sd*,"brw-rw----. 1 root disk 8,  1 Jul 17 21:11 /dev/sda1"
BBBP,429,/dev/sd*,"brw-rw----. 1 root disk 8,  2 Jul 17 21:11 /dev/sda2"
BBBP,430,/dev/sd*,"brw-rw----. 1 root disk 8, 16 Nov 13 01:00 /dev/sdb"
BBBP,431,/dev/sd*,"brw-rw----. 1 root disk 8, 32 Nov 13 01:00 /dev/sdc"
BBBP,432,/dev/sd*,"brw-rw----. 1 root disk 8, 48 Nov 13 01:00 /dev/sdd"
BBBP,433,/dev/sd*,"brw-rw----. 1 root disk 8, 64 Nov 13 01:00 /dev/sde"
BBBP,434,/dev/sd*,"brw-rw----. 1 root disk 8, 80 Nov 13 01:00 /dev/sdf"
BBBP,435,/dev/sd*,"brw-rw----. 1 root disk 8, 96 Nov 13 01:00 /dev/sdg"
BBBP,436,/proc/partitions
BBBP,437,/proc/partitions,"major minor  #blocks  name"
BBBP,438,/proc/partitions,""
BBBP,439,/proc/partitions,"   8        0   52428800 sda"
BBBP,440,/proc/partitions,"   8        1     131072 sda1"
BBBP,441,/proc/partitions,"   8        2   52296704 sda2"
BBBP,442,/proc/partitions,"   8       16   52428800 sdb"
BBBP,443,/proc/partitions,"   8       64   52428800 sde"
BBBP,444,/proc/partitions,"   8       48   52428800 sdd"
BBBP,445,/proc/partitions,"   8       32   52428800 sdc"
BBBP,446,/proc/partitions,"   8       80   52428800 sdf"
BBBP,447,/proc/partitions,"   8       96   52428800 sdg"
BBBP,448,/proc/partitions," 253        0   12582912 dm-0"
BBBP,449,/proc/partitions," 253        1   16777216 dm-1"
BBBP,450,/proc/partitions," 253        2   52424704 dm-2"
BBBP,451,/proc/partitions," 253        3   20971520 dm-3"
BBBP,452,/proc/partitions," 253        4    5242880 dm-4"
BBBP,453,/proc/partitions," 253        5   10485760 dm-5"
BBBP,454,/proc/partitions," 253        6    2097152 dm-6"
BBBP,455,/proc/partitions," 253        7    7340032 dm-7"
BBBP,456,/proc/partitions," 253        8   10485760 dm-8"
BBBP,457,/proc/1/stat
BBBP,458,/proc/1/stat,"1 (init) S 0 1 1 0 -1 4202752 3000 1256610844 9 1934 25 7052 16728751 3494186 20 0 1 0 14 19816448 394 18446744073709551615 139650800746496 139650800881129 140733783616320 140733783615400 139650782450515 0 0 4096 536962595 18446744071580446201 0 0 0 5 0 0 28 0 0"
BBBP,459,/proc/1/statm
BBBP,460,/proc/1/statm,"4838 394 316 33 0 105 0"
BBBP,461,/proc/net/rpc/nfs
BBBP,462,/proc/net/rpc/nfsd
BBBP,463,/proc/modules
BBBP,464,/proc/modules,"tcp_diag 975 0 - Live 0xffffffffa006a000"
BBBP,465,/proc/modules,"inet_diag 8669 1 tcp_diag, Live 0xffffffffa0026000"
BBBP,466,/proc/modules,"ipv6 322899 0 - Live 0xffffffffa018f000"
BBBP,467,/proc/modules,"vsock 46630 0 - Live 0xffffffffa017d000"
BBBP,468,/proc/modules,"dm_mirror 14067 0 - Live 0xffffffffa0173000"
BBBP,469,/proc/modules,"dm_region_hash 12136 1 dm_mirror, Live 0xffffffffa016a000"
BBBP,470,/proc/modules,"dm_log 10120 2 dm_mirror,dm_region_hash, Live 0xffffffffa0122000"
BBBP,471,/proc/modules,"ppdev 8695 0 - Live 0xffffffffa0096000"
BBBP,472,/proc/modules,"parport_pc 22944 0 - Live 0xffffffffa0100000"
BBBP,473,/proc/modules,"parport 37327 2 ppdev,parport_pc, Live 0xffffffffa00f4000"
BBBP,474,/proc/modules,"microcode 112845 0 - Live 0xffffffffa014c000"
BBBP,475,/proc/modules,"vmware_balloon 7165 0 - Live 0xffffffffa0033000"
BBBP,476,/proc/modules,"sg 30186 0 - Live 0xffffffffa0015000"
BBBP,477,/proc/modules,"vmci 75631 1 vsock, Live 0xffffffffa0131000"
BBBP,478,/proc/modules,"i2c_piix4 12574 0 - Live 0xffffffffa0128000"
BBBP,479,/proc/modules,"i2c_core 31274 1 i2c_piix4, Live 0xffffffffa0118000"
BBBP,480,/proc/modules,"shpchp 33448 0 - Live 0xffffffffa0108000"
BBBP,481,/proc/modules,"ext4 359703 9 - Live 0xffffffffa009a000"
BBBP,482,/proc/modules,"mbcache 7918 1 ext4, Live 0xffffffffa0092000"
BBBP,483,/proc/modules,"jbd2 88800 1 ext4, Live 0xffffffffa0070000"
BBBP,484,/proc/modules,"sd_mod 38196 5 - Live 0xffffffffa005e000"
BBBP,485,/proc/modules,"crc_t10dif 1507 1 sd_mod, Live 0xffffffffa002d000"
BBBP,486,/proc/modules,"sr_mod 16194 0 - Live 0xffffffffa0058000"
BBBP,487,/proc/modules,"cdrom 39769 1 sr_mod, Live 0xffffffffa004c000"
BBBP,488,/proc/modules,"vmxnet3 33727 0 - Live 0xffffffffa0041000"
BBBP,489,/proc/modules,"vmw_pvscsi 17406 6 - Live 0xffffffffa0036000"
BBBP,490,/proc/modules,"pata_acpi 3667 0 - Live 0xffffffffa0030000"
BBBP,491,/proc/modules,"ata_generic 3611 0 - Live 0xffffffffa002a000"
BBBP,492,/proc/modules,"ata_piix 22652 0 - Live 0xffffffffa001e000"
BBBP,493,/proc/modules,"dm_mod 75539 31 dm_mirror,dm_log, Live 0xffffffffa0000000"
BBBP,494,ifconfig
BBBP,495,ifconfig,"eth0      Link encap:Ethernet  HWaddr 00:50:56:81:22:2D  "
BBBP,496,ifconfig,"          inet addr:10.153.251.7  Bcast:10.153.251.255  Mask:255.255.255.0"
BBBP,497,ifconfig,"          UP BROADCAST RUNNING MULTICAST  MTU:9000  Metric:1"
BBBP,498,ifconfig,"          RX packets:239084249 errors:0 dropped:0 overruns:0 frame:0"
BBBP,499,ifconfig,"          TX packets:224612421 errors:0 dropped:0 overruns:0 carrier:0"
BBBP,500,ifconfig,"          collisions:0 txqueuelen:10000 "
BBBP,501,ifconfig,"          RX bytes:141583012727 (131.8 GiB)  TX bytes:176969864743 (164.8 GiB)"
BBBP,502,ifconfig,""
BBBP,503,ifconfig,"eth1      Link encap:Ethernet  HWaddr 00:50:56:81:1A:C5  "
BBBP,504,ifconfig,"          inet addr:10.153.250.7  Bcast:10.153.250.255  Mask:255.255.255.0"
BBBP,505,ifconfig,"          UP BROADCAST RUNNING MULTICAST  MTU:9000  Metric:1"
BBBP,506,ifconfig,"          RX packets:173245305 errors:0 dropped:0 overruns:0 frame:0"
BBBP,507,ifconfig,"          TX packets:179994069 errors:0 dropped:0 overruns:0 carrier:0"
BBBP,508,ifconfig,"          collisions:0 txqueuelen:10000 "
BBBP,509,ifconfig,"          RX bytes:39782158379 (37.0 GiB)  TX bytes:122033838034 (113.6 GiB)"
BBBP,510,ifconfig,""
BBBP,511,ifconfig,"eth2      Link encap:Ethernet  HWaddr 00:50:56:81:46:D3  "
BBBP,512,ifconfig,"          inet addr:10.55.7.10  Bcast:10.55.15.255  Mask:255.255.240.0"
BBBP,513,ifconfig,"          UP BROADCAST RUNNING MULTICAST  MTU:9000  Metric:1"
BBBP,514,ifconfig,"          RX packets:40789355 errors:0 dropped:0 overruns:0 frame:0"
BBBP,515,ifconfig,"          TX packets:1848629 errors:0 dropped:0 overruns:0 carrier:0"
BBBP,516,ifconfig,"          collisions:0 txqueuelen:10000 "
BBBP,517,ifconfig,"          RX bytes:3880665456 (3.6 GiB)  TX bytes:9977540299 (9.2 GiB)"
BBBP,518,ifconfig,""
BBBP,519,ifconfig,"lo        Link encap:Local Loopback  "
BBBP,520,ifconfig,"          inet addr:127.0.0.1  Mask:255.0.0.0"
BBBP,521,ifconfig,"          UP LOOPBACK RUNNING  MTU:16436  Metric:1"
BBBP,522,ifconfig,"          RX packets:3235128 errors:0 dropped:0 overruns:0 frame:0"
BBBP,523,ifconfig,"          TX packets:3235128 errors:0 dropped:0 overruns:0 carrier:0"
BBBP,524,ifconfig,"          collisions:0 txqueuelen:0 "
BBBP,525,ifconfig,"          RX bytes:10276111978 (9.5 GiB)  TX bytes:10276111978 (9.5 GiB)"
BBBP,526,ifconfig,""
BBBP,527,/bin/df-m
BBBP,528,/bin/df-m,"Filesystem           1M-blocks      Used Available Use% Mounted on"
BBBP,529,/bin/df-m,"ddev/mapper/rootvg-slashlv"
BBBP,530,/bin/df-m,"                         12096      5751      5731  51% /"
BBBP,531,/bin/df-m,"tmpfs                    44337         0     44337   0% /dev/shm"
BBBP,532,/bin/df-m,"ddev/sda1                  124        30        88  26% /boot"
BBBP,533,/bin/df-m,"ddev/mapper/rootvg-homelv"
BBBP,534,/bin/df-m,"                          7056      1363      5335  21% /home"
BBBP,535,/bin/df-m,"ddev/mapper/rootvg-tmplv"
BBBP,536,/bin/df-m,"                          2016        86      1829   5% /tmp"
BBBP,537,/bin/df-m,"ddev/mapper/rootvg-varlv"
BBBP,538,/bin/df-m,"                         10080      1573      7995  17% /var"
BBBP,539,/bin/df-m,"ddev/mapper/appvg-orcllv"
BBBP,540,/bin/df-m,"                          5040      1150      3634  25% /u01"
BBBP,541,/bin/df-m,"ddev/mapper/appvg-kcustomslv"
BBBP,542,/bin/df-m,"                         20159      3921     15214  21% /kcustoms"
BBBP,543,/bin/df-m,"ddev/mapper/appvg-swlv"
BBBP,544,/bin/df-m,"                         10080      1530      8038  16% /sw"
BBBP,545,/bin/df-m,"ddev/mapper/kcdatavg-kcdatalv"
BBBP,546,/bin/df-m,"                         50393       554     47280   2% /kcdata"
BBBP,547,/bin/mount
BBBP,548,/bin/mount,"ddev/mapper/rootvg-slashlv on / type ext4 (rw)"
BBBP,549,/bin/mount,"proc on /proc type proc (rw)"
BBBP,550,/bin/mount,"sysfs on /sys type sysfs (rw)"
BBBP,551,/bin/mount,"devpts on /dev/pts type devpts (rw,gid=5,mode=620)"
BBBP,552,/bin/mount,"tmpfs on /dev/shm type tmpfs (rw,noexec,nosuid,nodev,rootcontext="system_u:object_r:tmpfs_t:s0")"
BBBP,553,/bin/mount,"ddev/sda1 on /boot type ext4 (rw)"
BBBP,554,/bin/mount,"ddev/mapper/rootvg-homelv on /home type ext4 (rw,nodev)"
BBBP,555,/bin/mount,"ddev/mapper/rootvg-tmplv on /tmp type ext4 (rw,noexec,nosuid,nodev)"
BBBP,556,/bin/mount,"ddev/mapper/rootvg-varlv on /var type ext4 (rw)"
BBBP,557,/bin/mount,"ddev/mapper/appvg-orcllv on /u01 type ext4 (rw)"
BBBP,558,/bin/mount,"ddev/mapper/appvg-kcustomslv on /kcustoms type ext4 (rw)"
BBBP,559,/bin/mount,"ddev/mapper/appvg-swlv on /sw type ext4 (rw)"
BBBP,560,/bin/mount,"ddev/mapper/kcdatavg-kcdatalv on /kcdata type ext4 (rw)"
BBBP,561,/bin/mount,"none on /proc/sys/fs/binfmt_misc type binfmt_misc (rw)"
BBBP,562,/etc/fstab
BBBP,563,/etc/fstab,""
BBBP,564,/etc/fstab,"#"
BBBP,565,/etc/fstab,"# /etc/fstab"
BBBP,566,/etc/fstab,"# Created by anaconda on Fri Jul 18 14:26:47 2014"
BBBP,567,/etc/fstab,"#"
BBBP,568,/etc/fstab,"# Accessible filesystems, by reference, are maintained under '/dev/disk'"
BBBP,569,/etc/fstab,"# See man pages fstab(5), findfs(8), mount(8) and/or blkid(8) for more info"
BBBP,570,/etc/fstab,"#"
BBBP,571,/etc/fstab,"ddev/mapper/rootvg-slashlv /                       ext4    defaults        1 1"
BBBP,572,/etc/fstab,"UUID=7f6ca858-fa85-49a3-b21a-875fba21e5e0 /boot                   ext4    defaults        1 2"
BBBP,573,/etc/fstab,"ddev/mapper/rootvg-homelv /home                   ext4    nodev           1 2"
BBBP,574,/etc/fstab,"ddev/mapper/rootvg-tmplv /tmp                    ext4    nodev,noexec,nosuid 1 2"
BBBP,575,/etc/fstab,"ddev/mapper/rootvg-varlv /var                    ext4    defaults        1 2"
BBBP,576,/etc/fstab,"ddev/mapper/rootvg-swaplv swap                    swap    defaults        0 0"
BBBP,577,/etc/fstab,"tmpfs                   /dev/shm                tmpfs   defaults,nodev,nosuid,noexec        0 0"
BBBP,578,/etc/fstab,"devpts                  /dev/pts                devpts  gid=5,mode=620  0 0"
BBBP,579,/etc/fstab,"sysfs                   /sys                    sysfs   defaults        0 0"
BBBP,580,/etc/fstab,"proc                    /proc                   proc    defaults        0 0"
BBBP,581,/etc/fstab,""
BBBP,582,/etc/fstab,"#App application file system"
BBBP,583,/etc/fstab,"ddev/mapper/appvg-orcllv /u01                   ext4  defaults        1 2"
BBBP,584,/etc/fstab,"ddev/mapper/appvg-kcustomslv /kcustoms          ext4  defaults        1 2"
BBBP,585,/etc/fstab,"ddev/mapper/appvg-swlv  /sw                     ext4  defaults        1 2"
BBBP,586,/etc/fstab,"ddev/mapper/kcdatavg-kcdatalv  /kcdata                     ext4  defaults        1 2"
BBBP,587,/etc/fstab,""
BBBP,588,netstat -r
BBBP,589,netstat -r,"Kernel IP routing table"
BBBP,590,netstat -r,"Destination     Gateway         Genmask         Flags   MSS Window  irtt Iface"
BBBP,591,netstat -r,"10.153.250.0    *               255.255.255.0   U         0 0          0 eth1"
BBBP,592,netstat -r,"10.153.251.0    *               255.255.255.0   U         0 0          0 eth0"
BBBP,593,netstat -r,"10.55.0.0       *               255.255.240.0   U         0 0          0 eth2"
BBBP,594,netstat -r,"default         10.153.251.1    0.0.0.0         UG        0 0          0 eth0"
BBBP,595,uptime
BBBP,596,uptime," 00:00:01 up 119 days,  3:51,  1 user,  load average: 0.00, 0.00, 0.00"
BBBP,597,getconf PAGESIZE
BBBP,598,getconf PAGESIZE,"4096"
ZZZZ,T0001,00:00:02,14-NOV-2016
CPU001,T0001,0.0,0.9,0.0,99.1
CPU002,T0001,1.1,4.3,1.1,93.5
CPU003,T0001,0.0,0.9,0.0,99.1
CPU004,T0001,2.6,5.2,0.0,92.2
CPU005,T0001,0.9,0.0,0.0,99.1
CPU006,T0001,0.9,2.6,0.0,96.6
CPU_ALL,T0001,0.8,2.0,0.2,97.0,,6
MEM,T0001,88673.0,-0.0,-0.0,16384.0,78034.2,-0.0,-0.0,16384.0,-0.0,2107.5,7882.6,-1.0,372.2,0.0,788.9
VM,Paging and Virtual Memory,nr_dirty,nr_writeback,nr_unstable,nr_page_table_pages,nr_mapped,nr_slab,pgpgin,pgpgout,pswpin,pswpout,pgfree,pgactivate,pgdeactivate,pgfault,pgmajfault,pginodesteal,slabs_scanned,kswapd_steal,kswapd_inodesteal,pageoutrun,allocstall,pgrotated,pgalloc_high,pgalloc_normal,pgalloc_dma,pgrefill_high,pgrefill_normal,pgrefill_dma,pgsteal_high,pgsteal_normal,pgsteal_dma,pgscan_kswapd_high,pgscan_kswapd_normal,pgscan_kswapd_dma,pgscan_direct_high,pgscan_direct_normal,pgscan_direct_dma
VM,T0001,44,0,0,4980,46037,-1,288,8,0,0,6020,8,0,19575,0,0,0,0,0,0,0,0,0,5471,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0001,1,0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
NET,T0001,0.0,11.4,1.9,0.4,0.0,3.3,41.3,0.0,
NETPACKET,T0001,0.0,16.2,16.2,6.0,0.0,17.0,13.6,0.0,
JFSFILE,T0001,47.5,24.1,19.3,4.2,15.6,22.8,19.4,15.2,1.1
DISKBUSY,T0001,0.9,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
DISKREAD,T0001,0.0,0.0,0.0,0.0,61.3,0.0,61.3,61.3,61.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0001,37.4,0.0,37.4,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4
DISKXFER,T0001,3.4,0.0,3.4,0.0,4.3,0.0,4.3,4.3,4.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
DISKBSIZE,T0001,11.0,0.0,11.0,0.0,14.4,0.0,14.4,14.4,14.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
ZZZZ,T0002,00:05:02,14-NOV-2016
CPU001,T0002,0.4,0.2,0.0,99.4
CPU002,T0002,0.5,0.2,0.0,99.3
CPU003,T0002,0.1,0.2,0.2,99.5
CPU004,T0002,0.1,0.1,0.0,99.8
CPU005,T0002,0.1,0.1,0.1,99.7
CPU006,T0002,0.1,0.1,0.0,99.7
CPU_ALL,T0002,0.2,0.1,0.0,99.6,,6
MEM,T0002,88673.0,-0.0,-0.0,16384.0,78031.4,-0.0,-0.0,16384.0,-0.0,2107.6,7885.3,-1.0,372.7,0.0,788.9
VM,T0002,23,0,0,4978,46037,-1,0,4084,0,0,70323,139,0,143092,0,0,0,0,0,0,0,0,0,70956,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0002,2,0,276.8,-1.0,-1.0,-1.0,1.1,-1.0,-1.0,-1.0
NET,T0002,0.0,3.7,2.5,0.2,0.0,6.1,4.0,0.0,
NETPACKET,T0002,0.0,8.5,10.0,2.8,0.0,10.7,10.8,0.0,
JFSFILE,T0002,47.5,24.1,19.3,4.2,15.6,22.8,19.4,15.2,1.1
